Date,Habit 1,Habit 2,Habit 3,Habit 4,Habit 5,Habit 6,Habit 7,Habit 8,Habit 9,Habit 10,
2022-01-06,Entry(timestamp=2022-01-06, value=0),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=0),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),Entry(timestamp=2022-01-06, value=2),
2021-04-18,Entry(timestamp=2021-04-18, value=0),Entry(timestamp=2021-04-18, value=2),Entry(timestamp=2021-04-18, value=2),Entry(timestamp=2021-04-18, value=0),Entry(timestamp=2021-04-18, value=2),Entry(timestamp=2021-04-18, value=0),Entry(timestamp=2021-04-18, value=2),Entry(timestamp=2021-04-18, value=0),Entry(timestamp=2021-04-18, value=2),Entry(timestamp=2021-04-18, value=2),
2021-04-17,Entry(timestamp=2021-04-17, value=0),Entry(timestamp=2021-04-17, value=0),Entry(timestamp=2021-04-17, value=2),Entry(timestamp=2021-04-17, value=2),Entry(timestamp=2021-04-17, value=0),Entry(timestamp=2021-04-17, value=0),Entry(timestamp=2021-04-17, value=0),Entry(timestamp=2021-04-17, value=2),Entry(timestamp=2021-04-17, value=2),Entry(timestamp=2021-04-17, value=2),
2021-04-16,Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=0),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=0),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=2),Entry(timestamp=2021-04-16, value=0),
2021-04-15,Entry(timestamp=2021-04-15, value=0),Entry(timestamp=2021-04-15, value=2),Entry(timestamp=2021-04-15, value=2),Entry(timestamp=2021-04-15, value=0),Entry(timestamp=2021-04-15, value=2),Entry(timestamp=2021-04-15, value=0),Entry(timestamp=2021-04-15, value=2),Entry(timestamp=2021-04-15, value=0),Entry(timestamp=2021-04-15, value=0),Entry(timestamp=2021-04-15, value=0),
2021-04-14,Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=2),Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=2),Entry(timestamp=2021-04-14, value=2),Entry(timestamp=2021-04-14, value=0),Entry(timestamp=2021-04-14, value=2),
2021-04-13,Entry(timestamp=2021-04-13, value=2),Entry(timestamp=2021-04-13, value=2),Entry(timestamp=2021-04-13, value=2),Entry(timestamp=2021-04-13, value=0),Entry(timestamp=2021-04-13, value=0),Entry(timestamp=2021-04-13, value=0),Entry(timestamp=2021-04-13, value=2),Entry(timestamp=2021-04-13, value=0),Entry(timestamp=2021-04-13, value=0),Entry(timestamp=2021-04-13, value=2),
2021-04-12,Entry(timestamp=2021-04-12, value=0),Entry(timestamp=2021-04-12, value=2),Entry(timestamp=2021-04-12, value=2),Entry(timestamp=2021-04-12, value=2),Entry(timestamp=2021-04-12, value=0),Entry(timestamp=2021-04-12, value=0),Entry(timestamp=2021-04-12, value=2),Entry(timestamp=2021-04-12, value=0),Entry(timestamp=2021-04-12, value=2),Entry(timestamp=2021-04-12, value=2),
2021-04-11,Entry(timestamp=2021-04-11, value=2),Entry(timestamp=2021-04-11, value=0),Entry(timestamp=2021-04-11, value=0),Entry(timestamp=2021-04-11, value=2),Entry(timestamp=2021-04-11, value=2),Entry(timestamp=2021-04-11, value=0),Entry(timestamp=2021-04-11, value=2),Entry(timestamp=2021-04-11, value=0),Entry(timestamp=2021-04-11, value=0),Entry(timestamp=2021-04-11, value=2),
2021-04-10,Entry(timestamp=2021-04-10, value=0),Entry(timestamp=2021-04-10, value=0),Entry(timestamp=2021-04-10, value=2),Entry(timestamp=2021-04-10, value=0),Entry(timestamp=2021-04-10, value=0),Entry(timestamp=2021-04-10, value=2),Entry(timestamp=2021-04-10, value=0),Entry(timestamp=2021-04-10, value=2),Entry(timestamp=2021-04-10, value=2),Entry(timestamp=2021-04-10, value=2),
2021-04-09,Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=2),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=2),Entry(timestamp=2021-04-09, value=0),Entry(timestamp=2021-04-09, value=2),
2021-04-08,Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=0),Entry(timestamp=2021-04-08, value=0),Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=2),Entry(timestamp=2021-04-08, value=0),Entry(timestamp=2021-04-08, value=0),
2021-04-07,Entry(timestamp=2021-04-07, value=0),Entry(timestamp=2021-04-07, value=0),Entry(timestamp=2021-04-07, value=0),Entry(timestamp=2021-04-07, value=0),Entry(timestamp=2021-04-07, value=2),Entry(timestamp=2021-04-07, value=2),Entry(timestamp=2021-04-07, value=2),Entry(timestamp=2021-04-07, value=2),Entry(timestamp=2021-04-07, value=0),Entry(timestamp=2021-04-07, value=0),
2021-04-06,Entry(timestamp=2021-04-06, value=0),Entry(timestamp=2021-04-06, value=2),Entry(timestamp=2021-04-06, value=2),Entry(timestamp=2021-04-06, value=2),Entry(timestamp=2021-04-06, value=2),Entry(timestamp=2021-04-06, value=0),Entry(timestamp=2021-04-06, value=2),Entry(timestamp=2021-04-06, value=0),Entry(timestamp=2021-04-06, value=0),Entry(timestamp=2021-04-06, value=0),
2021-04-05,Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=2),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=2),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=0),Entry(timestamp=2021-04-05, value=0),
2021-04-04,Entry(timestamp=2021-04-04, value=2),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=2),Entry(timestamp=2021-04-04, value=0),Entry(timestamp=2021-04-04, value=2),Entry(timestamp=2021-04-04, value=2),
2021-04-03,Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=2),Entry(timestamp=2021-04-03, value=2),Entry(timestamp=2021-04-03, value=0),Entry(timestamp=2021-04-03, value=0),
2021-04-02,Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=2),Entry(timestamp=2021-04-02, value=2),Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=2),Entry(timestamp=2021-04-02, value=0),Entry(timestamp=2021-04-02, value=0),
2021-04-01,Entry(timestamp=2021-04-01, value=0),Entry(timestamp=2021-04-01, value=0),Entry(timestamp=2021-04-01, value=2),Entry(timestamp=2021-04-01, value=2),Entry(timestamp=2021-04-01, value=2),Entry(timestamp=2021-04-01, value=0),Entry(timestamp=2021-04-01, value=0),Entry(timestamp=2021-04-01, value=0),Entry(timestamp=2021-04-01, value=2),Entry(timestamp=2021-04-01, value=0),
2021-03-31,Entry(timestamp=2021-03-31, value=0),Entry(timestamp=2021-03-31, value=0),Entry(timestamp=2021-03-31, value=2),Entry(timestamp=2021-03-31, value=0),Entry(timestamp=2021-03-31, value=2),Entry(timestamp=2021-03-31, value=2),Entry(timestamp=2021-03-31, value=0),Entry(timestamp=2021-03-31, value=0),Entry(timestamp=2021-03-31, value=2),Entry(timestamp=2021-03-31, value=0),
2021-03-30,Entry(timestamp=2021-03-30, value=2),Entry(timestamp=2021-03-30, value=0),Entry(timestamp=2021-03-30, value=2),Entry(timestamp=2021-03-30, value=0),Entry(timestamp=2021-03-30, value=2),Entry(timestamp=2021-03-30, value=0),Entry(timestamp=2021-03-30, value=2),Entry(timestamp=2021-03-30, value=2),Entry(timestamp=2021-03-30, value=0),Entry(timestamp=2021-03-30, value=0),
2021-03-29,Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=2),Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=2),Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=0),Entry(timestamp=2021-03-29, value=2),Entry(timestamp=2021-03-29, value=0),
2021-03-28,Entry(timestamp=2021-03-28, value=2),Entry(timestamp=2021-03-28, value=2),Entry(timestamp=2021-03-28, value=0),Entry(timestamp=2021-03-28, value=0),Entry(timestamp=2021-03-28, value=2),Entry(timestamp=2021-03-28, value=0),Entry(timestamp=2021-03-28, value=0),Entry(timestamp=2021-03-28, value=2),Entry(timestamp=2021-03-28, value=2),Entry(timestamp=2021-03-28, value=2),
2021-03-27,Entry(timestamp=2021-03-27, value=0),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=0),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=0),Entry(timestamp=2021-03-27, value=2),Entry(timestamp=2021-03-27, value=0),
2021-03-26,Entry(timestamp=2021-03-26, value=0),Entry(timestamp=2021-03-26, value=2),Entry(timestamp=2021-03-26, value=2),Entry(timestamp=2021-03-26, value=0),Entry(timestamp=2021-03-26, value=0),Entry(timestamp=2021-03-26, value=2),Entry(timestamp=2021-03-26, value=2),Entry(timestamp=2021-03-26, value=0),Entry(timestamp=2021-03-26, value=2),Entry(timestamp=2021-03-26, value=0),
2021-03-25,Entry(timestamp=2021-03-25, value=2),Entry(timestamp=2021-03-25, value=0),Entry(timestamp=2021-03-25, value=2),Entry(timestamp=2021-03-25, value=2),Entry(timestamp=2021-03-25, value=2),Entry(timestamp=2021-03-25, value=2),Entry(timestamp=2021-03-25, value=0),Entry(timestamp=2021-03-25, value=0),Entry(timestamp=2021-03-25, value=0),Entry(timestamp=2021-03-25, value=0),
2021-03-24,Entry(timestamp=2021-03-24, value=0),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=0),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=2),Entry(timestamp=2021-03-24, value=0),
2021-03-23,Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=0),Entry(timestamp=2021-03-23, value=0),Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=0),Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=2),Entry(timestamp=2021-03-23, value=0),
2021-03-22,Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=2),Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=2),Entry(timestamp=2021-03-22, value=2),Entry(timestamp=2021-03-22, value=0),Entry(timestamp=2021-03-22, value=0),
2021-03-21,Entry(timestamp=2021-03-21, value=0),Entry(timestamp=2021-03-21, value=2),Entry(timestamp=2021-03-21, value=0),Entry(timestamp=2021-03-21, value=0),Entry(timestamp=2021-03-21, value=2),Entry(timestamp=2021-03-21, value=0),Entry(timestamp=2021-03-21, value=2),Entry(timestamp=2021-03-21, value=0),Entry(timestamp=2021-03-21, value=2),Entry(timestamp=2021-03-21, value=2),
2021-03-20,Entry(timestamp=2021-03-20, value=2),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=2),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=2),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=0),Entry(timestamp=2021-03-20, value=2),
2021-03-19,Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=0),Entry(timestamp=2021-03-19, value=0),Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=0),Entry(timestamp=2021-03-19, value=2),Entry(timestamp=2021-03-19, value=2),
2021-03-18,Entry(timestamp=2021-03-18, value=0),Entry(timestamp=2021-03-18, value=2),Entry(timestamp=2021-03-18, value=0),Entry(timestamp=2021-03-18, value=0),Entry(timestamp=2021-03-18, value=2),Entry(timestamp=2021-03-18, value=2),Entry(timestamp=2021-03-18, value=0),Entry(timestamp=2021-03-18, value=2),Entry(timestamp=2021-03-18, value=2),Entry(timestamp=2021-03-18, value=2),
2021-03-17,Entry(timestamp=2021-03-17, value=0),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=0),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=0),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=2),Entry(timestamp=2021-03-17, value=2),
2021-03-16,Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=0),Entry(timestamp=2021-03-16, value=0),Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=0),Entry(timestamp=2021-03-16, value=2),Entry(timestamp=2021-03-16, value=2),
2021-03-15,Entry(timestamp=2021-03-15, value=2),Entry(timestamp=2021-03-15, value=2),Entry(timestamp=2021-03-15, value=0),Entry(timestamp=2021-03-15, value=0),Entry(timestamp=2021-03-15, value=0),Entry(timestamp=2021-03-15, value=0),Entry(timestamp=2021-03-15, value=2),Entry(timestamp=2021-03-15, value=2),Entry(timestamp=2021-03-15, value=0),Entry(timestamp=2021-03-15, value=0),
2021-03-14,Entry(timestamp=2021-03-14, value=2),Entry(timestamp=2021-03-14, value=0),Entry(timestamp=2021-03-14, value=0),Entry(timestamp=2021-03-14, value=2),Entry(timestamp=2021-03-14, value=0),Entry(timestamp=2021-03-14, value=2),Entry(timestamp=2021-03-14, value=2),Entry(timestamp=2021-03-14, value=2),Entry(timestamp=2021-03-14, value=0),Entry(timestamp=2021-03-14, value=2),
2021-03-13,Entry(timestamp=2021-03-13, value=0),Entry(timestamp=2021-03-13, value=2),Entry(timestamp=2021-03-13, value=2),Entry(timestamp=2021-03-13, value=0),Entry(timestamp=2021-03-13, value=2),Entry(timestamp=2021-03-13, value=0),Entry(timestamp=2021-03-13, value=0),Entry(timestamp=2021-03-13, value=0),Entry(timestamp=2021-03-13, value=2),Entry(timestamp=2021-03-13, value=2),
2021-03-12,Entry(timestamp=2021-03-12, value=0),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=0),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=0),Entry(timestamp=2021-03-12, value=2),Entry(timestamp=2021-03-12, value=2),
2021-03-11,Entry(timestamp=2021-03-11, value=0),Entry(timestamp=2021-03-11, value=2),Entry(timestamp=2021-03-11, value=0),Entry(timestamp=2021-03-11, value=2),Entry(timestamp=2021-03-11, value=0),Entry(timestamp=2021-03-11, value=2),Entry(timestamp=2021-03-11, value=0),Entry(timestamp=2021-03-11, value=0),Entry(timestamp=2021-03-11, value=2),Entry(timestamp=2021-03-11, value=0),
2021-03-10,Entry(timestamp=2021-03-10, value=0),Entry(timestamp=2021-03-10, value=2),Entry(timestamp=2021-03-10, value=2),Entry(timestamp=2021-03-10, value=2),Entry(timestamp=2021-03-10, value=0),Entry(timestamp=2021-03-10, value=0),Entry(timestamp=2021-03-10, value=2),Entry(timestamp=2021-03-10, value=0),Entry(timestamp=2021-03-10, value=2),Entry(timestamp=2021-03-10, value=2),
2021-03-09,Entry(timestamp=2021-03-09, value=2),Entry(timestamp=2021-03-09, value=2),Entry(timestamp=2021-03-09, value=2),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),Entry(timestamp=2021-03-09, value=0),
2021-03-08,Entry(timestamp=2021-03-08, value=0),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=0),Entry(timestamp=2021-03-08, value=0),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=2),Entry(timestamp=2021-03-08, value=0),
2021-03-07,Entry(timestamp=2021-03-07, value=0),Entry(timestamp=2021-03-07, value=2),Entry(timestamp=2021-03-07, value=2),Entry(timestamp=2021-03-07, value=0),Entry(timestamp=2021-03-07, value=2),Entry(timestamp=2021-03-07, value=0),Entry(timestamp=2021-03-07, value=0),Entry(timestamp=2021-03-07, value=0),Entry(timestamp=2021-03-07, value=2),Entry(timestamp=2021-03-07, value=0),
2021-03-06,Entry(timestamp=2021-03-06, value=2),Entry(timestamp=2021-03-06, value=2),Entry(timestamp=2021-03-06, value=0),Entry(timestamp=2021-03-06, value=2),Entry(timestamp=2021-03-06, value=2),Entry(timestamp=2021-03-06, value=0),Entry(timestamp=2021-03-06, value=0),Entry(timestamp=2021-03-06, value=2),Entry(timestamp=2021-03-06, value=0),Entry(timestamp=2021-03-06, value=2),
2021-03-05,Entry(timestamp=2021-03-05, value=2),Entry(timestamp=2021-03-05, value=2),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=2),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=0),Entry(timestamp=2021-03-05, value=0),
2021-03-04,Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=2),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=0),Entry(timestamp=2021-03-04, value=2),
2021-03-03,Entry(timestamp=2021-03-03, value=0),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),Entry(timestamp=2021-03-03, value=2),
2021-03-02,Entry(timestamp=2021-03-02, value=0),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=0),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=2),Entry(timestamp=2021-03-02, value=0),Entry(timestamp=2021-03-02, value=2),
2021-03-01,Entry(timestamp=2021-03-01, value=0),Entry(timestamp=2021-03-01, value=0),Entry(timestamp=2021-03-01, value=0),Entry(timestamp=2021-03-01, value=2),Entry(timestamp=2021-03-01, value=2),Entry(timestamp=2021-03-01, value=0),Entry(timestamp=2021-03-01, value=2),Entry(timestamp=2021-03-01, value=2),Entry(timestamp=2021-03-01, value=0),Entry(timestamp=2021-03-01, value=0),
2021-02-28,Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=2),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=2),Entry(timestamp=2021-02-28, value=0),Entry(timestamp=2021-02-28, value=2),
2021-02-27,Entry(timestamp=2021-02-27, value=2),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=2),Entry(timestamp=2021-02-27, value=2),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=0),Entry(timestamp=2021-02-27, value=2),
2021-02-26,Entry(timestamp=2021-02-26, value=0),Entry(timestamp=2021-02-26, value=2),Entry(timestamp=2021-02-26, value=0),Entry(timestamp=2021-02-26, value=2),Entry(timestamp=2021-02-26, value=0),Entry(timestamp=2021-02-26, value=0),Entry(timestamp=2021-02-26, value=2),Entry(timestamp=2021-02-26, value=2),Entry(timestamp=2021-02-26, value=0),Entry(timestamp=2021-02-26, value=2),
2021-02-25,Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=2),Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=2),Entry(timestamp=2021-02-25, value=2),Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=0),Entry(timestamp=2021-02-25, value=2),
2021-02-24,Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=0),Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=0),Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=2),Entry(timestamp=2021-02-24, value=0),Entry(timestamp=2021-02-24, value=0),
2021-02-23,Entry(timestamp=2021-02-23, value=2),Entry(timestamp=2021-02-23, value=2),Entry(timestamp=2021-02-23, value=0),Entry(timestamp=2021-02-23, value=0),Entry(timestamp=2021-02-23, value=0),Entry(timestamp=2021-02-23, value=0),Entry(timestamp=2021-02-23, value=2),Entry(timestamp=2021-02-23, value=0),Entry(timestamp=2021-02-23, value=2),Entry(timestamp=2021-02-23, value=2),
2021-02-22,Entry(timestamp=2021-02-22, value=0),Entry(timestamp=2021-02-22, value=2),Entry(timestamp=2021-02-22, value=0),Entry(timestamp=2021-02-22, value=2),Entry(timestamp=2021-02-22, value=0),Entry(timestamp=2021-02-22, value=0),Entry(timestamp=2021-02-22, value=2),Entry(timestamp=2021-02-22, value=2),Entry(timestamp=2021-02-22, value=0),Entry(timestamp=2021-02-22, value=2),
2021-02-21,Entry(timestamp=2021-02-21, value=2),Entry(timestamp=2021-02-21, value=0),Entry(timestamp=2021-02-21, value=0),Entry(timestamp=2021-02-21, value=0),Entry(timestamp=2021-02-21, value=2),Entry(timestamp=2021-02-21, value=2),Entry(timestamp=2021-02-21, value=2),Entry(timestamp=2021-02-21, value=0),Entry(timestamp=2021-02-21, value=2),Entry(timestamp=2021-02-21, value=2),
2021-02-20,Entry(timestamp=2021-02-20, value=2),Entry(timestamp=2021-02-20, value=2),Entry(timestamp=2021-02-20, value=0),Entry(timestamp=2021-02-20, value=0),Entry(timestamp=2021-02-20, value=0),Entry(timestamp=2021-02-20, value=0),Entry(timestamp=2021-02-20, value=2),Entry(timestamp=2021-02-20, value=2),Entry(timestamp=2021-02-20, value=0),Entry(timestamp=2021-02-20, value=0),
2021-02-19,Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=0),Entry(timestamp=2021-02-19, value=0),Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=0),Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=2),Entry(timestamp=2021-02-19, value=2),
2021-02-18,Entry(timestamp=2021-02-18, value=2),Entry(timestamp=2021-02-18, value=0),Entry(timestamp=2021-02-18, value=0),Entry(timestamp=2021-02-18, value=2),Entry(timestamp=2021-02-18, value=0),Entry(timestamp=2021-02-18, value=2),Entry(timestamp=2021-02-18, value=2),Entry(timestamp=2021-02-18, value=0),Entry(timestamp=2021-02-18, value=0),Entry(timestamp=2021-02-18, value=0),
2021-02-17,Entry(timestamp=2021-02-17, value=2),Entry(timestamp=2021-02-17, value=0),Entry(timestamp=2021-02-17, value=0),Entry(timestamp=2021-02-17, value=2),Entry(timestamp=2021-02-17, value=0),Entry(timestamp=2021-02-17, value=2),Entry(timestamp=2021-02-17, value=2),Entry(timestamp=2021-02-17, value=0),Entry(timestamp=2021-02-17, value=0),Entry(timestamp=2021-02-17, value=0),
2021-02-16,Entry(timestamp=2021-02-16, value=0),Entry(timestamp=2021-02-16, value=0),Entry(timestamp=2021-02-16, value=2),Entry(timestamp=2021-02-16, value=2),Entry(timestamp=2021-02-16, value=0),Entry(timestamp=2021-02-16, value=2),Entry(timestamp=2021-02-16, value=0),Entry(timestamp=2021-02-16, value=2),Entry(timestamp=2021-02-16, value=0),Entry(timestamp=2021-02-16, value=2),
2021-02-15,Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=0),Entry(timestamp=2021-02-15, value=0),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=2),Entry(timestamp=2021-02-15, value=0),
2021-02-14,Entry(timestamp=2021-02-14, value=0),Entry(timestamp=2021-02-14, value=2),Entry(timestamp=2021-02-14, value=2),Entry(timestamp=2021-02-14, value=2),Entry(timestamp=2021-02-14, value=0),Entry(timestamp=2021-02-14, value=0),Entry(timestamp=2021-02-14, value=0),Entry(timestamp=2021-02-14, value=2),Entry(timestamp=2021-02-14, value=0),Entry(timestamp=2021-02-14, value=0),
2021-02-13,Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=2),Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=2),Entry(timestamp=2021-02-13, value=2),Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=0),Entry(timestamp=2021-02-13, value=0),
2021-02-12,Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=2),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),Entry(timestamp=2021-02-12, value=0),
